"","HarvestDate","Plot","Organ","Block","WaterTreat","NitroTreat","BiomassWeight","NitrogenPerc","NitrogenWeight","Crop"
"626",2013-03-13,"17","Grain","3","Dryland","High N",5648,0.974,55.01152,"Maize"
"627",2013-03-13,"17","Husk","3","Dryland","High N",572,0.722,4.12984,"Maize"
"628",2013-03-13,"17","Leaf","3","Dryland","High N",1152,0.98,11.2896,"Maize"
"629",2013-03-13,"17","Rachis","3","Dryland","High N",1162.8,0.379,4.407012,"Maize"
"630",2013-03-13,"17","Stem","3","Dryland","High N",2144,0.347,7.43968,"Maize"
"631",2013-03-13,"18","Senesced","3","Dryland","Median N",880,0.578,5.0864,"Maize"
"632",2013-03-13,"18","Grain","3","Dryland","Median N",5408,1.008,54.51264,"Maize"
"633",2013-03-13,"18","Husk","3","Dryland","Median N",544,0.685,3.7264,"Maize"
"634",2013-03-13,"18","Leaf","3","Dryland","Median N",1088,0.945,10.2816,"Maize"
"635",2013-03-13,"18","Rachis","3","Dryland","Median N",1208,0.396,4.78368,"Maize"
"636",2013-03-13,"18","Stem","3","Dryland","Median N",2396,0.477,11.42892,"Maize"
"637",2013-03-13,"19","Senesced","4","Dryland","High N",612,0.506,3.09672,"Maize"
"638",2013-03-13,"19","Grain","4","Dryland","High N",5116,0.997,51.00652,"Maize"
"639",2013-03-13,"19","Husk","4","Dryland","High N",472,0.86,4.0592,"Maize"
"640",2013-03-13,"19","Leaf","4","Dryland","High N",1072,1.094,11.72768,"Maize"
"641",2013-03-13,"19","Rachis","4","Dryland","High N",1068.4,0.474,5.064216,"Maize"
"642",2013-03-13,"19","Stem","4","Dryland","High N",1828,0.364,6.65392,"Maize"
"643",2013-03-13,"2","Senesced","1","Irrigated","Low N",320,0.554,1.7728,"Maize"
"644",2013-03-13,"2","Grain","1","Irrigated","Low N",9548,0.929,88.70092,"Maize"
"645",2013-03-13,"2","Husk","1","Irrigated","Low N",1176,0.676,7.94976,"Maize"
"646",2013-03-13,"2","Leaf","1","Irrigated","Low N",2188,1.368,29.93184,"Maize"
"647",2013-03-13,"2","Rachis","1","Irrigated","Low N",2080,0.391,8.1328,"Maize"
"648",2013-03-13,"2","Stem","1","Irrigated","Low N",4004,0.231,9.24924,"Maize"
"649",2013-03-13,"20","Senesced","4","Irrigated","Low N",360,0.476,1.7136,"Maize"
"650",2013-03-13,"20","Grain","4","Irrigated","Low N",6728,0.943,63.44504,"Maize"
"651",2013-03-13,"20","Husk","4","Irrigated","Low N",996,0.748,7.45008,"Maize"
"652",2013-03-13,"20","Leaf","4","Irrigated","Low N",1680,1.355,22.764,"Maize"
"653",2013-03-13,"20","Rachis","4","Irrigated","Low N",1420,0.396,5.6232,"Maize"
"654",2013-03-13,"20","Stem","4","Irrigated","Low N",3220,0.246,7.9212,"Maize"
"655",2013-03-13,"21","Senesced","4","Dryland","Median N",848,0.471,3.99408,"Maize"
"656",2013-03-13,"21","Grain","4","Dryland","Median N",6272,0.855,53.6256,"Maize"
"657",2013-03-13,"21","Husk","4","Dryland","Median N",864,0.471,4.06944,"Maize"
"658",2013-03-13,"21","Leaf","4","Dryland","Median N",1336,1.039,13.88104,"Maize"
"659",2013-03-13,"21","Rachis","4","Dryland","Median N",1491.2,0.496,7.396352,"Maize"
"660",2013-03-13,"21","Stem","4","Dryland","Median N",2868,0.298,8.54664,"Maize"
"661",2013-03-13,"22","Senesced","4","Irrigated","Median N",384,0.577,2.21568,"Maize"
"662",2013-03-13,"22","Grain","4","Irrigated","Median N",10820,1.041,112.6362,"Maize"
"663",2013-03-13,"22","Husk","4","Irrigated","Median N",1816,0.63,11.4408,"Maize"
"664",2013-03-13,"22","Leaf","4","Irrigated","Median N",2732,1.449,39.58668,"Maize"
"665",2013-03-13,"22","Rachis","4","Irrigated","Median N",2580,0.375,9.675,"Maize"
"666",2013-03-13,"22","Stem","4","Irrigated","Median N",7180,0.227,16.2986,"Maize"
"667",2013-03-13,"23","Senesced","4","Dryland","Low N",584,0.425,2.482,"Maize"
"668",2013-03-13,"23","Grain","4","Dryland","Low N",3224,0.843,27.17832,"Maize"
"669",2013-03-13,"23","Husk","4","Dryland","Low N",360,0.643,2.3148,"Maize"
"670",2013-03-13,"23","Leaf","4","Dryland","Low N",852,0.976,8.31552,"Maize"
"671",2013-03-13,"23","Rachis","4","Dryland","Low N",832,0.379,3.15328,"Maize"
"672",2013-03-13,"23","Stem","4","Dryland","Low N",1640,0.288,4.7232,"Maize"
"673",2013-03-13,"24","Senesced","4","Irrigated","High N",0,NA,NA,"Maize"
"674",2013-03-13,"24","Grain","4","Irrigated","High N",11588,1.343,155.62684,"Maize"
"675",2013-03-13,"24","Husk","4","Irrigated","High N",2164,0.715,15.4726,"Maize"
"676",2013-03-13,"24","Leaf","4","Irrigated","High N",3396,2.106,71.51976,"Maize"
"677",2013-03-13,"24","Rachis","4","Irrigated","High N",2856,0.543,15.50808,"Maize"
"678",2013-03-13,"24","Stem","4","Irrigated","High N",8352,0.355,29.6496,"Maize"
"679",2013-03-13,"3","Senesced","1","Dryland","High N",852,0.416,3.54432,"Maize"
"680",2013-03-13,"3","Grain","1","Dryland","High N",4484,0.895,40.1318,"Maize"
"681",2013-03-13,"3","Husk","1","Dryland","High N",580,0.586,3.3988,"Maize"
"682",2013-03-13,"3","Leaf","1","Dryland","High N",1032,0.831,8.57592,"Maize"
"683",2013-03-13,"3","Rachis","1","Dryland","High N",1120,0.563,6.3056,"Maize"
"684",2013-03-13,"3","Stem","1","Dryland","High N",2188,0.248,5.42624,"Maize"
"685",2013-03-13,"4","Senesced","1","Dryland","Low N",732,0.393,2.87676,"Maize"
"686",2013-03-13,"4","Grain","1","Dryland","Low N",4192,0.8,33.536,"Maize"
"687",2013-03-13,"4","Husk","1","Dryland","Low N",496,0.575,2.852,"Maize"
"688",2013-03-13,"4","Leaf","1","Dryland","Low N",1024,0.794,8.13056,"Maize"
"689",2013-03-13,"4","Rachis","1","Dryland","Low N",1012,0.238,2.40856,"Maize"
"690",2013-03-13,"4","Stem","1","Dryland","Low N",2004,0.216,4.32864,"Maize"
"691",2013-03-13,"5","Senesced","1","Irrigated","High N",204,0.544,1.10976,"Maize"
"692",2013-03-13,"5","Grain","1","Irrigated","High N",11056,1.162,128.47072,"Maize"
"693",2013-03-13,"5","Husk","1","Irrigated","High N",1456,0.698,10.16288,"Maize"
"694",2013-03-13,"5","Leaf","1","Irrigated","High N",2456,1.832,44.99392,"Maize"
"695",2013-03-13,"5","Rachis","1","Irrigated","High N",2328,0.411,9.56808,"Maize"
"696",2013-03-13,"5","Stem","1","Irrigated","High N",5104,0.306,15.61824,"Maize"
"697",2013-03-13,"6","Senesced","1","Dryland","Median N",1304,0.443,5.77672,"Maize"
"698",2013-03-13,"6","Grain","1","Dryland","Median N",3424,1.088,37.25312,"Maize"
"699",2013-03-13,"6","Husk","1","Dryland","Median N",352,0.658,2.31616,"Maize"
"700",2013-03-13,"6","Leaf","1","Dryland","Median N",512,0.794,4.06528,"Maize"
"701",2013-03-13,"6","Rachis","1","Dryland","Median N",736,0.489,3.59904,"Maize"
"702",2013-03-13,"6","Stem","1","Dryland","Median N",1960,0.285,5.586,"Maize"
"703",2013-03-13,"7","Senesced","2","Irrigated","Low N",432,0.493,2.12976,"Maize"
"704",2013-03-13,"7","Grain","2","Irrigated","Low N",9636,1.04,100.2144,"Maize"
"705",2013-03-13,"7","Husk","2","Irrigated","Low N",1156,0.744,8.60064,"Maize"
"706",2013-03-13,"7","Leaf","2","Irrigated","Low N",2284,1.508,34.44272,"Maize"
"707",2013-03-13,"7","Rachis","2","Irrigated","Low N",2004,0.587,11.76348,"Maize"
"708",2013-03-13,"7","Stem","2","Irrigated","Low N",4664,0.257,11.98648,"Maize"
"709",2013-03-13,"8","Senesced","2","Dryland","Median N",932,0.507,4.72524,"Maize"
"710",2013-03-13,"8","Grain","2","Dryland","Median N",3716,1.044,38.79504,"Maize"
"711",2013-03-13,"8","Husk","2","Dryland","Median N",404,0.881,3.55924,"Maize"
"712",2013-03-13,"8","Leaf","2","Dryland","Median N",692,0.889,6.15188,"Maize"
"713",2013-03-13,"8","Rachis","2","Dryland","Median N",792,0.406,3.21552,"Maize"
"714",2013-03-13,"8","Stem","2","Dryland","Median N",1808,0.363,6.56304,"Maize"
"715",2013-03-13,"9","Senesced","2","Dryland","High N",840,0.472,3.9648,"Maize"
"716",2013-03-13,"9","Grain","2","Dryland","High N",5232,0.864,45.20448,"Maize"
"717",2013-03-13,"9","Husk","2","Dryland","High N",576,0.661,3.80736,"Maize"
"718",2013-03-13,"9","Leaf","2","Dryland","High N",1128,0.901,10.16328,"Maize"
"719",2013-03-13,"9","Rachis","2","Dryland","High N",1236,0.375,4.635,"Maize"
"720",2013-03-13,"9","Stem","2","Dryland","High N",2216,0.32,7.0912,"Maize"
"721",2013-04-10,"1","Senesced","1","Irrigated","Median N",996,0.927,9.23292,"Maize"
"722",2013-04-10,"1","Grain","1","Irrigated","Median N",13520,1.106,149.5312,"Maize"
"723",2013-04-10,"1","Husk","1","Irrigated","Median N",1104,0.908,10.02432,"Maize"
"724",2013-04-10,"1","Leaf","1","Irrigated","Median N",1464,1.503,22.00392,"Maize"
"725",2013-04-10,"1","Rachis","1","Irrigated","Median N",2216,0.33,7.3128,"Maize"
"726",2013-04-10,"1","Stem","1","Irrigated","Median N",5936,0.476,28.25536,"Maize"
"727",2013-04-10,"10","Senesced","2","Irrigated","Median N",1388,0.795,11.0346,"Maize"
"728",2013-04-10,"10","Grain","2","Irrigated","Median N",12208,1.015,123.9112,"Maize"
"729",2013-04-10,"10","Husk","2","Irrigated","Median N",1384,0.706,9.77104,"Maize"
"730",2013-04-10,"10","Leaf","2","Irrigated","Median N",1124,1.389,15.61236,"Maize"
"731",2013-04-10,"10","Rachis","2","Irrigated","Median N",1976,0.413,8.16088,"Maize"
"732",2013-04-10,"10","Stem","2","Irrigated","Median N",5340,0.402,21.4668,"Maize"
"733",2013-04-10,"11","Senesced","2","Dryland","Low N",1252,0.576,7.21152,"Maize"
"734",2013-04-10,"11","Grain","2","Dryland","Low N",3132,0.836,26.18352,"Maize"
"735",2013-04-10,"11","Husk","2","Dryland","Low N",300,0.908,2.724,"Maize"
"736",2013-04-10,"11","Leaf","2","Dryland","Low N",104,0.925,0.962,"Maize"
"737",2013-04-10,"11","Rachis","2","Dryland","Low N",672,0.431,2.89632,"Maize"
"738",2013-04-10,"11","Stem","2","Dryland","Low N",1528,0.449,6.86072,"Maize"
"739",2013-04-10,"12","Senesced","2","Irrigated","High N",1040,0.991,10.3064,"Maize"
"740",2013-04-10,"12","Grain","2","Irrigated","High N",15016,1.203,180.64248,"Maize"
"741",2013-04-10,"12","Husk","2","Irrigated","High N",1236,0.732,9.04752,"Maize"
"742",2013-04-10,"12","Leaf","2","Irrigated","High N",1676,1.572,26.34672,"Maize"
"743",2013-04-10,"12","Rachis","2","Irrigated","High N",2344,0.385,9.0244,"Maize"
"744",2013-04-10,"12","Stem","2","Irrigated","High N",6540,0.473,30.9342,"Maize"
"745",2013-04-10,"13","Senesced","3","Dryland","Low N",1324,0.638,8.44712,"Maize"
"746",2013-04-10,"13","Grain","3","Dryland","Low N",3344,0.89,29.7616,"Maize"
"747",2013-04-10,"13","Husk","3","Dryland","Low N",372,0.827,3.07644,"Maize"
"748",2013-04-10,"13","Leaf","3","Dryland","Low N",56,1.017,0.56952,"Maize"
"749",2013-04-10,"13","Rachis","3","Dryland","Low N",716,0.429,3.07164,"Maize"
"750",2013-04-10,"13","Stem","3","Dryland","Low N",1584,0.554,8.77536,"Maize"
"751",2013-04-10,"14","Senesced","3","Irrigated","Median N",1376,0.758,10.43008,"Maize"
"752",2013-04-10,"14","Grain","3","Irrigated","Median N",12572,0.969,121.82268,"Maize"
"753",2013-04-10,"14","Husk","3","Irrigated","Median N",1396,0.831,11.60076,"Maize"
"754",2013-04-10,"14","Leaf","3","Irrigated","Median N",1076,1.563,16.81788,"Maize"
"755",2013-04-10,"14","Rachis","3","Irrigated","Median N",2144,0.359,7.69696,"Maize"
"756",2013-04-10,"14","Stem","3","Irrigated","Median N",5568,0.427,23.77536,"Maize"
"757",2013-04-10,"15","Senesced","3","Irrigated","High N",760,1.077,8.1852,"Maize"
"758",2013-04-10,"15","Grain","3","Irrigated","High N",13736,1.22,167.5792,"Maize"
"759",2013-04-10,"15","Husk","3","Irrigated","High N",1148,0.844,9.68912,"Maize"
"760",2013-04-10,"15","Leaf","3","Irrigated","High N",1932,1.806,34.89192,"Maize"
"761",2013-04-10,"15","Rachis","3","Irrigated","High N",2120,0.516,10.9392,"Maize"
"762",2013-04-10,"15","Stem","3","Irrigated","High N",6412,0.472,30.26464,"Maize"
"763",2013-04-10,"16","Senesced","3","Irrigated","Low N",720,0.745,5.364,"Maize"
"764",2013-04-10,"16","Grain","3","Irrigated","Low N",9128,0.926,84.52528,"Maize"
"765",2013-04-10,"16","Husk","3","Irrigated","Low N",720,0.814,5.8608,"Maize"
"766",2013-04-10,"16","Leaf","3","Irrigated","Low N",1324,1.206,15.96744,"Maize"
"767",2013-04-10,"16","Rachis","3","Irrigated","Low N",1408,0.488,6.87104,"Maize"
"768",2013-04-10,"16","Stem","3","Irrigated","Low N",3652,0.42,15.3384,"Maize"
"769",2013-04-10,"17","Senesced","3","Dryland","High N",1984,0.827,16.40768,"Maize"
"770",2013-04-10,"17","Grain","3","Dryland","High N",9948,0.893,88.83564,"Maize"
"771",2013-04-10,"17","Husk","3","Dryland","High N",812,0.843,6.84516,"Maize"
"772",2013-04-10,"17","Leaf","3","Dryland","High N",196,1.179,2.31084,"Maize"
"773",2013-04-10,"17","Rachis","3","Dryland","High N",1868,0.331,6.18308,"Maize"
"774",2013-04-10,"17","Stem","3","Dryland","High N",3348,0.494,16.53912,"Maize"
"775",2013-04-10,"18","Senesced","3","Dryland","Median N",1872,0.756,14.15232,"Maize"
"776",2013-04-10,"18","Grain","3","Dryland","Median N",7568,0.912,69.02016,"Maize"
"777",2013-04-10,"18","Husk","3","Dryland","Median N",644,0.856,5.51264,"Maize"
"778",2013-04-10,"18","Leaf","3","Dryland","Median N",0,NA,NA,"Maize"
"779",2013-04-10,"18","Rachis","3","Dryland","Median N",1468,0.299,4.38932,"Maize"
"780",2013-04-10,"18","Stem","3","Dryland","Median N",2856,0.523,14.93688,"Maize"
"781",2013-04-10,"19","Senesced","4","Dryland","High N",980,0.775,7.595,"Maize"
"782",2013-04-10,"19","Grain","4","Dryland","High N",5840,0.981,57.2904,"Maize"
"783",2013-04-10,"19","Husk","4","Dryland","High N",456,0.981,4.47336,"Maize"
"784",2013-04-10,"19","Leaf","4","Dryland","High N",280,1.282,3.5896,"Maize"
"785",2013-04-10,"19","Rachis","4","Dryland","High N",1116,0.424,4.73184,"Maize"
"786",2013-04-10,"19","Stem","4","Dryland","High N",2020,0.62,12.524,"Maize"
"787",2013-04-10,"2","Senesced","1","Irrigated","Low N",1096,0.729,7.98984,"Maize"
"788",2013-04-10,"2","Grain","1","Irrigated","Low N",13272,1.022,135.63984,"Maize"
"789",2013-04-10,"2","Husk","1","Irrigated","Low N",1176,0.788,9.26688,"Maize"
"790",2013-04-10,"2","Leaf","1","Irrigated","Low N",1464,1.262,18.47568,"Maize"
"791",2013-04-10,"2","Rachis","1","Irrigated","Low N",2268,0.442,10.02456,"Maize"
"792",2013-04-10,"2","Stem","1","Irrigated","Low N",5144,0.483,24.84552,"Maize"
"793",2013-04-10,"20","Senesced","4","Irrigated","Low N",1220,0.665,8.113,"Maize"
"794",2013-04-10,"20","Grain","4","Irrigated","Low N",10940,0.939,102.7266,"Maize"
"795",2013-04-10,"20","Husk","4","Irrigated","Low N",900,0.557,5.013,"Maize"
"796",2013-04-10,"20","Leaf","4","Irrigated","Low N",1176,1.312,15.42912,"Maize"
"797",2013-04-10,"20","Rachis","4","Irrigated","Low N",1608,0.452,7.26816,"Maize"
"798",2013-04-10,"20","Stem","4","Irrigated","Low N",4248,0.421,17.88408,"Maize"
"799",2013-04-10,"21","Senesced","4","Dryland","Median N",2288,0.785,17.9608,"Maize"
"800",2013-04-10,"21","Grain","4","Dryland","Median N",6704,1.028,68.91712,"Maize"
"801",2013-04-10,"21","Husk","4","Dryland","Median N",652,0.785,5.1182,"Maize"
"802",2013-04-10,"21","Leaf","4","Dryland","Median N",88,1.1,0.968,"Maize"
"803",2013-04-10,"21","Rachis","4","Dryland","Median N",1344,0.337,4.52928,"Maize"
"804",2013-04-10,"21","Stem","4","Dryland","Median N",3076,0.546,16.79496,"Maize"
"805",2013-04-10,"22","Senesced","4","Irrigated","Median N",704,0.821,5.77984,"Maize"
"806",2013-04-10,"22","Grain","4","Irrigated","Median N",12912,1.111,143.45232,"Maize"
"807",2013-04-10,"22","Husk","4","Irrigated","Median N",1140,0.658,7.5012,"Maize"
"808",2013-04-10,"22","Leaf","4","Irrigated","Median N",2084,1.654,34.46936,"Maize"
"809",2013-04-10,"22","Rachis","4","Irrigated","Median N",2164,0.432,9.34848,"Maize"
"810",2013-04-10,"22","Stem","4","Irrigated","Median N",5916,0.439,25.97124,"Maize"
"811",2013-04-10,"23","Senesced","4","Dryland","Low N",1412,0.585,8.2602,"Maize"
"812",2013-04-10,"23","Grain","4","Dryland","Low N",3136,0.873,27.37728,"Maize"
"813",2013-04-10,"23","Husk","4","Dryland","Low N",348,0.993,3.45564,"Maize"
"814",2013-04-10,"23","Leaf","4","Dryland","Low N",44,1.004,0.44176,"Maize"
"815",2013-04-10,"23","Rachis","4","Dryland","Low N",660,0.302,1.9932,"Maize"
"816",2013-04-10,"23","Stem","4","Dryland","Low N",1720,0.369,6.3468,"Maize"
"817",2013-04-10,"24","Senesced","4","Irrigated","High N",1144,1.066,12.19504,"Maize"
"818",2013-04-10,"24","Grain","4","Irrigated","High N",16504,1.253,206.79512,"Maize"
"819",2013-04-10,"24","Husk","4","Irrigated","High N",1572,0.844,13.26768,"Maize"
"820",2013-04-10,"24","Leaf","4","Irrigated","High N",1852,1.878,34.78056,"Maize"
"821",2013-04-10,"24","Rachis","4","Irrigated","High N",2544,0.403,10.25232,"Maize"
"822",2013-04-10,"24","Stem","4","Irrigated","High N",7540,0.498,37.5492,"Maize"
"823",2013-04-10,"3","Senesced","1","Dryland","High N",1580,0.653,10.3174,"Maize"
"824",2013-04-10,"3","Grain","1","Dryland","High N",3756,0.865,32.4894,"Maize"
"825",2013-04-10,"3","Husk","1","Dryland","High N",424,0.627,2.65848,"Maize"
"826",2013-04-10,"3","Leaf","1","Dryland","High N",0,NA,NA,"Maize"
"827",2013-04-10,"3","Rachis","1","Dryland","High N",840,0.342,2.8728,"Maize"
"828",2013-04-10,"3","Stem","1","Dryland","High N",1620,0.488,7.9056,"Maize"
"829",2013-04-10,"4","Senesced","1","Dryland","Low N",1576,0.634,9.99184,"Maize"
"830",2013-04-10,"4","Grain","1","Dryland","Low N",4244,0.917,38.91748,"Maize"
"831",2013-04-10,"4","Husk","1","Dryland","Low N",436,0.793,3.45748,"Maize"
"832",2013-04-10,"4","Leaf","1","Dryland","Low N",0,NA,NA,"Maize"
"833",2013-04-10,"4","Rachis","1","Dryland","Low N",876,0.369,3.23244,"Maize"
"834",2013-04-10,"4","Stem","1","Dryland","Low N",1872,0.489,9.15408,"Maize"
"835",2013-04-10,"5","Senesced","1","Irrigated","High N",656,0.894,5.86464,"Maize"
"836",2013-04-10,"5","Grain","1","Irrigated","High N",15580,1.219,189.9202,"Maize"
"837",2013-04-10,"5","Husk","1","Irrigated","High N",1560,0.648,10.1088,"Maize"
"838",2013-04-10,"5","Leaf","1","Irrigated","High N",2184,1.565,34.1796,"Maize"
"839",2013-04-10,"5","Rachis","1","Irrigated","High N",2444,0.455,11.1202,"Maize"
"840",2013-04-10,"5","Stem","1","Irrigated","High N",5816,0.529,30.76664,"Maize"
"841",2013-04-10,"6","Senesced","1","Dryland","Median N",1644,0.676,11.11344,"Maize"
"842",2013-04-10,"6","Grain","1","Dryland","Median N",3860,1.063,41.0318,"Maize"
"843",2013-04-10,"6","Husk","1","Dryland","Median N",400,0.856,3.424,"Maize"
"844",2013-04-10,"6","Leaf","1","Dryland","Median N",0,NA,NA,"Maize"
"845",2013-04-10,"6","Rachis","1","Dryland","Median N",756,0.479,3.62124,"Maize"
"846",2013-04-10,"6","Stem","1","Dryland","Median N",1896,0.525,9.954,"Maize"
"847",2013-04-10,"7","Senesced","2","Irrigated","Low N",900,0.636,5.724,"Maize"
"848",2013-04-10,"7","Grain","2","Irrigated","Low N",10640,0.919,97.7816,"Maize"
"849",2013-04-10,"7","Husk","2","Irrigated","Low N",1000,0.733,7.33,"Maize"
"850",2013-04-10,"7","Leaf","2","Irrigated","Low N",1136,1.272,14.44992,"Maize"
"851",2013-04-10,"7","Rachis","2","Irrigated","Low N",1716,0.39,6.6924,"Maize"
"852",2013-04-10,"7","Stem","2","Irrigated","Low N",3976,0.432,17.17632,"Maize"
"853",2013-04-10,"8","Senesced","2","Dryland","Median N",1736,0.707,12.27352,"Maize"
"854",2013-04-10,"8","Grain","2","Dryland","Median N",2924,1.251,36.57924,"Maize"
"855",2013-04-10,"8","Husk","2","Dryland","Median N",348,0.483,1.68084,"Maize"
"856",2013-04-10,"8","Leaf","2","Dryland","Median N",0,NA,NA,"Maize"
"857",2013-04-10,"8","Rachis","2","Dryland","Median N",600,0.475,2.85,"Maize"
"858",2013-04-10,"8","Stem","2","Dryland","Median N",1480,0.544,8.0512,"Maize"
"859",2013-04-10,"9","Senesced","2","Dryland","High N",1684,0.797,13.42148,"Maize"
"860",2013-04-10,"9","Grain","2","Dryland","High N",5264,1.077,56.69328,"Maize"
"861",2013-04-10,"9","Husk","2","Dryland","High N",524,0.634,3.32216,"Maize"
"862",2013-04-10,"9","Leaf","2","Dryland","High N",92,1.195,1.0994,"Maize"
"863",2013-04-10,"9","Rachis","2","Dryland","High N",1020,0.265,2.703,"Maize"
"864",2013-04-10,"9","Stem","2","Dryland","High N",2060,0.548,11.2888,"Maize"
"865",2015-10-29,"1","Leaf","1","Dryland","High N",461.57,5.28,24.370896,"Wheat"
"866",2015-10-29,"2","Leaf","1","Irrigated","High N",556.68,5.59,31.118412,"Wheat"
"867",2015-10-29,"3","Leaf","1","Irrigated","Low N",676.61,5.02,33.965822,"Wheat"
"868",2015-10-29,"4","Leaf","1","Irrigated","Median N",441.85,4.64,20.50184,"Wheat"
"869",2015-10-29,"5","Leaf","1","Dryland","Low N",220.4,3.92,8.63968,"Wheat"
"870",2015-10-29,"6","Leaf","1","Dryland","Median N",234.37,3.92,9.187304,"Wheat"
"871",2015-10-29,"7","Leaf","2","Irrigated","Median N",275.56,4.59,12.648204,"Wheat"
"872",2015-10-29,"8","Leaf","2","Dryland","Low N",250.09,3.88,9.703492,"Wheat"
"873",2015-10-29,"9","Leaf","2","Dryland","High N",476.84,4.85,23.12674,"Wheat"
"874",2015-10-29,"10","Leaf","2","Irrigated","High N",552.5,5.33,29.44825,"Wheat"
"875",2015-10-29,"11","Leaf","2","Irrigated","Low N",267.46,3.82,10.216972,"Wheat"
"876",2015-10-29,"12","Leaf","2","Dryland","Median N",333.29,4.2,13.99818,"Wheat"
"877",2015-10-29,"13","Leaf","3","Dryland","High N",493.08,5.33,26.281164,"Wheat"
"878",2015-10-29,"14","Leaf","3","Irrigated","Median N",281.35,4.57,12.857695,"Wheat"
"879",2015-10-29,"15","Leaf","3","Irrigated","Low N",588.3,4.48,26.35584,"Wheat"
"880",2015-10-29,"16","Leaf","3","Dryland","Low N",508.93,4.17,21.222381,"Wheat"
"881",2015-10-29,"17","Leaf","3","Irrigated","High N",334.1,4.59,15.33519,"Wheat"
"882",2015-10-29,"18","Leaf","3","Dryland","Median N",257.84,4.1,10.57144,"Wheat"
"883",2015-10-29,"19","Leaf","4","Irrigated","Median N",263.71,4.45,11.735095,"Wheat"
"884",2015-10-29,"20","Leaf","4","Dryland","Median N",315.83,4.37,13.801771,"Wheat"
"885",2015-10-29,"21","Leaf","4","Dryland","Low N",480.43,3.71,17.823953,"Wheat"
"886",2015-10-29,"22","Leaf","4","Irrigated","Low N",456.12,3.71,16.922052,"Wheat"
"887",2015-10-29,"23","Leaf","4","Irrigated","High N",303.05,4.71,14.273655,"Wheat"
"888",2015-10-29,"24","Leaf","4","Dryland","High N",300.81,4.56,13.716936,"Wheat"
"889",2015-11-19,"1","Leaf","1","Dryland","High N",1279.96,4.43,56.702228,"Wheat"
"890",2015-11-19,"2","Leaf","1","Irrigated","High N",1679.51,4.18,70.203518,"Wheat"
"891",2015-11-19,"3","Leaf","1","Irrigated","Low N",1460.81,3.89,56.825509,"Wheat"
"892",2015-11-19,"4","Leaf","1","Irrigated","Median N",1181.41,3.56,42.058196,"Wheat"
"893",2015-11-19,"5","Leaf","1","Dryland","Low N",379,2.67,10.1193,"Wheat"
"894",2015-11-19,"6","Leaf","1","Dryland","Median N",565.97,3.59,20.318323,"Wheat"
"895",2015-11-19,"7","Leaf","2","Irrigated","Median N",815.73,3.68,30.018864,"Wheat"
"896",2015-11-19,"8","Leaf","2","Dryland","Low N",369.17,2.9,10.70593,"Wheat"
"897",2015-11-19,"9","Leaf","2","Dryland","High N",1637.02,4.23,69.245946,"Wheat"
"898",2015-11-19,"10","Leaf","2","Irrigated","High N",2035.17,4.6,93.61782,"Wheat"
"899",2015-11-19,"11","Leaf","2","Irrigated","Low N",526.09,2.69,14.151821,"Wheat"
"900",2015-11-19,"12","Leaf","2","Dryland","Median N",756.35,3.5,26.47225,"Wheat"
"901",2015-11-19,"13","Leaf","3","Dryland","High N",1366.19,4.48,61.205312,"Wheat"
"902",2015-11-19,"14","Leaf","3","Irrigated","Median N",729.44,3.24,23.633856,"Wheat"
"903",2015-11-19,"15","Leaf","3","Irrigated","Low N",1104.28,3.37,37.214236,"Wheat"
"904",2015-11-19,"16","Leaf","3","Dryland","Low N",910.46,3.27,29.772042,"Wheat"
"905",2015-11-19,"17","Leaf","3","Irrigated","High N",1333.12,4.19,55.857728,"Wheat"
"906",2015-11-19,"18","Leaf","3","Dryland","Median N",562.87,3.21,18.068127,"Wheat"
"907",2015-11-19,"19","Leaf","4","Irrigated","Median N",599.2,3.36,20.13312,"Wheat"
"908",2015-11-19,"20","Leaf","4","Dryland","Median N",718.98,3.22,23.151156,"Wheat"
"909",2015-11-19,"21","Leaf","4","Dryland","Low N",701.09,3.04,21.313136,"Wheat"
"910",2015-11-19,"22","Leaf","4","Irrigated","Low N",905.21,2.88,26.070048,"Wheat"
"911",2015-11-19,"23","Leaf","4","Irrigated","High N",1285.98,4.32,55.554336,"Wheat"
"912",2015-11-19,"24","Leaf","4","Dryland","High N",941.54,4.16,39.168064,"Wheat"
"913",2015-12-03,"1","Leaf","1","Dryland","High N",904.71,4.54,41.073834,"Wheat"
"914",2015-12-03,"2","Leaf","1","Irrigated","High N",1610.17,4.85,78.093245,"Wheat"
"915",2015-12-03,"3","Leaf","1","Irrigated","Low N",822.16,2.78,22.856048,"Wheat"
"916",2015-12-03,"4","Leaf","1","Irrigated","Median N",1166.16,3.66,42.681456,"Wheat"
"917",2015-12-03,"5","Leaf","1","Dryland","Low N",278.02,2.7,7.50654,"Wheat"
"918",2015-12-03,"6","Leaf","1","Dryland","Median N",556.13,3.75,20.854875,"Wheat"
"919",2015-12-03,"7","Leaf","2","Irrigated","Median N",963.06,3.54,34.092324,"Wheat"
"920",2015-12-03,"8","Leaf","2","Dryland","Low N",333.71,2.73,9.110283,"Wheat"
"921",2015-12-03,"9","Leaf","2","Dryland","High N",1494.07,4.45,66.486115,"Wheat"
"922",2015-12-03,"10","Leaf","2","Irrigated","High N",2614.87,4.48,117.146176,"Wheat"
